Iaref,Ibref,Ia,Ib,varef,vbref,dva,dvb,dvc
0.0855117160826555,0.0166238037586341,0.114896314655983,-0.0151596360413987,0.0863884632800504,0.0147577623228671,0.0266551323466441,-0.112149975230792,0.0838615475927911
0.0604709033522786,0.049356922648013,0.0951088907164714,0.0206979085546654,0.0617486825614373,0.0476407579944532,0.0663512454628208,-0.0902699887311758,0.0245044098770008
0.0294600126430912,0.0773800252553996,0.0707409506890526,0.051285973254523,0.0309595933403378,0.0760028851938905,0.0778861712614975,-0.0859287473300198,0.00775245452890362
-0.00448539401473395,0.097950015046505,0.0409081342913246,0.0773419053872139,-0.00294286912065837,0.0970426762172691,0.0718331950118719,-0.0535495213288919,-0.0252427353753405
-0.0380425036904284,0.109053358105021,0.00272782782913839,0.100043114344209,-0.0366009006217853,0.108675448820816,0.0785729638823147,-0.0222452675079707,-0.0623808057696512
-0.0679265126965634,0.109603181850847,-0.0291379630195116,0.109925562069646,-0.0667936082410572,0.109811383640858,0.0610419266648749,0.00142363013040637,-0.0734691416238205
-0.0912121660039771,0.0995456657078693,-0.0591927921061116,0.109735041528265,-0.0905140317856786,0.100314226346001,0.0383717241408418,0.0495861698179351,-0.0846757247430336
-0.105620101632517,0.0798653094313181,-0.0821875848938927,0.0966370698764205,-0.105455834045415,0.0811328814468703,0.0246329443308513,0.060230903953495,-0.0813669006959643
-0.109739970461613,0.052488563411608,-0.0932544516646785,0.0760427490828127,-0.110174083624274,0.0541170849883864,-0.0358132335110084,0.0788927888008424,-0.0721613581798093
-0.10316849102021,0.0200952542909574,-0.100037977229471,0.0503209684984577,-0.104147973560767,0.0219089490519564,-0.0703501228917893,0.102849777052974,-0.0535564794314205
-0.0865489254996559,-0.0141437351346448,-0.0884802109733155,0.0148173597639082,-0.0880578497535308,-0.0122903625067083,-0.0841142966075129,0.113259272832892,-0.0202254511696102
-0.061508112769279,-0.0468768540240238,-0.072938326398768,-0.0184534158940184,-0.0633893928634111,-0.0451908169987712,-0.115094490664206,0.103382641709782,0.00433216280737137
-0.0304972220600916,-0.0748999566314103,-0.0476864402909878,-0.050308884425841,-0.0326062741843122,-0.0735443901336577,-0.12341069114753,0.0881956428674399,0.0371589154614248
0.00344818459773356,-0.0954699464225157,-0.0133141281480974,-0.0798248275514318,0.0012655266010716,-0.0945608286078546,-0.133507006892863,0.0620678577974349,0.0823895804434748
0.037005294273428,-0.106573289481032,0.0160002556331902,-0.0958304241528496,0.0349834422891433,-0.106238791726927,-0.115235709987781,0.0237805329283473,0.0973046013527345
0.066889303279563,-0.107123113226858,0.0515227576813407,-0.106351209236089,0.0651514509312134,-0.107370418237346,-0.103400704680751,-0.0148442975586424,0.107266297244657
0.0901749565869767,-0.09706559708388,0.0799393671986739,-0.10546291722719,0.0888829397105109,-0.0978779703876451,-0.093972665714573,-0.0437732233396525,0.134271035302601
0.104582892215516,-0.0773852408073289,0.10011356168448,-0.096255686742951,0.103843793486134,-0.0786703658089172,-0.0462326600852472,-0.0693988912033248,0.127005092376393
0.108702761044613,-0.0500084947876188,0.115910643524915,-0.0757463710407556,0.108530093195074,-0.0516539956260824,-0.0232855083636363,-0.0890473294363213,0.125426611941345
0.102131281603209,-0.0176151856669681,0.115101636696951,-0.0462460975423775,0.102555266302771,-0.0194713617769821,0.0222435350695886,-0.11052659369121,0.109319417032093
0.0855117160826555,0.0166238037586341,0.111152613186732,-0.0152630461576967,0.0864137498267654,0.0147584602595301,0.0335564049769352,-0.110798048751967,0.0729168917135608
0.0604709033522786,0.049356922648013,0.0914384637963529,0.0205904103729656,0.0617734741769689,0.0476414835326367,0.0792123004283243,-0.110444590422023,0.0368626021516089
0.0294600126430912,0.0773800252553996,0.0671429971680207,0.0511782054805084,0.0309838954366976,0.0760036125481073,0.0876685082417825,-0.0845433561531954,-0.00434583198588497
-0.00448539401473395,0.097950015046505,0.0373773944370533,0.0772389684814085,-0.00291902101224845,0.0970433709704036,0.0832976816683379,-0.0583190809296304,-0.0303835138538146
-0.0380425036904284,0.109053358105021,-0.000744420295207966,0.0999507872231692,-0.0365774475880269,0.108676071971908,0.0850687324832626,-0.0217939601772045,-0.0638474079240672
-0.0679265126965634,0.109603181850847,-0.0319760914310102,0.109555309022773,-0.0667744383169193,0.109813882579465,0.0705298330799858,0.00552101272857017,-0.0897485540981675
-0.0912121660039771,0.0995456657078693,-0.0625642873900518,0.109668211157022,-0.0904912592768306,0.100314677400574,0.0493620384743942,0.0578343096940886,-0.00621559433085393
-0.105620101632517,0.0798653094313181,-0.0855113815313248,0.0965762135182524,-0.105433383720717,0.081133292176749,0.0266555265031304,0.0743577699640698,-0.0872574688339836
-0.109739970461613,0.052488563411608,-0.0965244405790486,0.0759794328789502,-0.110151996713414,0.0541175123251252,-0.0175364366941116,0.0861031220125227,-0.0749845808614522
-0.10316849102021,0.0200952542909574,-0.103252420761908,0.0502510117997935,-0.104126261849904,0.0219094212097136,-0.0394319223539731,0.0985426228791498,-0.0570487550442059
-0.0865489254996559,-0.0141437351346448,-0.0916337774351315,0.0147402989591867,-0.0880365492352726,-0.012289842399104,-0.075704423893836,0.109587093130682,-0.0301184002488679
-0.061508112769279,-0.0468768540240238,-0.0760280575302435,-0.018535808849437,-0.063368523513001,-0.0451902609096367,-0.0941087669951707,0.103817929317266,-0.00391529842233898
-0.0304972220600916,-0.0748999566314103,-0.0507117757482795,-0.0503929944021553,-0.0325858397846915,-0.0735438224591049,-0.115403130922723,0.0873956586726759,0.0337132697222216
0.00344818459773356,-0.0954699464225157,-0.0162808908184275,-0.0799052251300755,0.00128556536953288,-0.0945602859748716,-0.125619765956263,0.0598052718367222,0.0788819817353552
0.037005294273428,-0.106573289481032,0.0130841086586139,-0.0959012295318151,0.0350031391791992,-0.10623831384757,-0.122206889218465,0.0226079133151542,0.0924335201425491
0.066889303279563,-0.107123113226858,0.0486497219786551,-0.106408553021251,0.0651708566331849,-0.107370031203422,-0.123819824986605,-0.0125751165986574,0.126068069696867
0.0901749565869767,-0.09706559708388,0.0771074278359848,-0.105508986274261,0.0889020678254935,-0.0978776594630265,-0.0827723594029252,-0.0456119501494656,0.121921546235215
0.104582892215516,-0.0773852408073289,0.0973234851787839,-0.0962965393799523,0.103862638831717,-0.0786700900781516,-0.041145506624381,-0.0704433350033418,0.119670969979091
0.108702761044613,-0.0500084947876188,0.113163490137244,-0.0757896096214223,0.108548648631775,-0.0516537038026348,-0.0174996467804299,-0.0914050773031329,0.121513607997409
0.102131281603209,-0.0176151856669681,0.112401231007375,-0.0462957695690129,0.102573505984135,-0.0194710265218911,0.026338849983611,-0.108344635346496,0.0939460789248221
0.0855117160826555,0.0166238037586341,0.108501976418161,-0.0153201243749667,0.0864316533511499,0.0147588454993007,0.0375730411223015,-0.105267841344264,0.0703602758127503
0.0604709033522786,0.049356922648013,0.0888433040659927,0.0205273409563579,0.061791002982425,0.0476419092065015,0.0808806201247559,-0.104769713927199,0.0253138999865118
0.0294600126430912,0.0773800252553996,0.0647043303606529,0.0512128745705759,0.0310003672161778,0.0760033785532912,0.0905097934390772,-0.0899971220156027,-0.0134277423999702
-0.00448539401473395,0.097950015046505,0.0348873991234166,0.0771731103820167,-0.00290220253165938,0.0970438154610006,0.150133423100425,-0.0833916574618155,-0.0319494877701112
-0.0380425036904284,0.109053358105021,-0.00319247928465769,0.0998934379071749,-0.0365609123622788,0.108676459027712,0.0846856059004936,-0.0217379844802407,-0.0766137607895046
-0.0679265126965634,0.109603181850847,-0.0343882879158558,0.109511342593437,-0.0667581453306185,0.109814179325895,0.0736773720516782,0.00307155010981697,-0.0805187039795555
-0.0912121660039771,0.0995456657078693,-0.0649436419169026,0.109636666360173,-0.0904751881174004,0.100314890314086,0.0562038925899066,0.0436747160132727,-0.0996980000194493
-0.105620101632517,0.0798653094313181,-0.0878569379139858,0.0965501484452491,-0.105417540838838,0.0811334681022546,0.0297386389978376,0.0711120538765253,-0.0948324389195404
-0.109739970461613,0.052488563411608,-0.0988346226843778,0.0759521648335346,-0.110136392845642,0.0541176963680815,-0.0121281397673978,0.0882343138535838,-0.0819396370937665
-0.10316849102021,0.0200952542909574,-0.10552558357499,0.0502176617086538,-0.104110907951462,0.0219096462994018,-0.0410161432776894,0.104246749270602,-0.0641486199857186
-0.0865489254996559,-0.0141437351346448,-0.0938639956959101,0.0146996115764026,-0.0880214853987795,-0.0122895677951543,-0.0843300130732715,0.0514151569324129,-0.0351602582548379
-0.061508112769279,-0.0468768540240238,-0.0782110380693261,-0.0185832729636155,-0.0633537787446515,-0.045189940554772,-0.104134740098899,0.108788801645299,-0.00865441360422885
-0.0304972220600916,-0.0748999566314103,-0.052845043411723,-0.0504446938360091,-0.0325714308015878,-0.0735434735181233,-0.110464770437432,0.0836585806722684,0.0300613218898857
0.00344818459773356,-0.0954699464225157,-0.0183686223255672,-0.0799563401980117,0.00129966678966405,-0.0945599409941557,-0.123695577739554,0.0620772166333157,0.0726245667090752
0.037005294273428,-0.106573289481032,0.0110339797920795,-0.095945008055814,0.0350169866141782,-0.106238018370176,-0.110021554026522,0.024521540435761,0.0888260810323834
0.066889303279563,-0.107123113226858,0.046629399605271,-0.106439742514386,0.0651845027413367,-0.107369820696701,-0.115590765251374,-0.0121998585928656,0.117579955929659
0.0901749565869767,-0.09706559708388,0.0751138219498941,-0.105528138742135,0.0889155334785958,-0.0978775301964526,-0.0774002318527837,-0.0437299534450956,0.119299940705215
0.104582892215516,-0.0773852408073289,0.0953564487048261,-0.0963088327587176,0.103875925035638,-0.0786700071094908,-0.0320502306889191,-0.0732059663690343,0.115325523885619
0.108702761044613,-0.0500084947876188,0.111223576018287,-0.0758024345977914,0.108561751625441,-0.051653617245667,-0.0111393746980514,-0.0960189215615685,0.117901527864317
0.102131281603209,-0.0176151856669681,0.110491602358611,-0.0463137206918366,0.102586404414701,-0.0194709053618281,0.0307148464819737,-0.119172335010929,0.123310820175977
0.0855117160826555,0.0166238037586341,0.106625643339074,-0.0153451482881241,0.086444326893505,0.0147590143904116,0.0456937353674006,-0.110205050539986,0.0600844149164786
0.0604709033522786,0.049356922648013,0.0871003330851491,0.020588845191546,0.061802775736469,0.0476414941006386,0.0859127450340254,-0.108513033547861,0.0190427787219196
0.0294600126430912,0.0773800252553996,0.0629082069175451,0.0511733540503599,0.0310124989997834,0.0760036452914093,0.107310882513234,-0.0914675686289853,-0.0129611582576418
-0.00448539401473395,0.097950015046505,0.0331306889134278,0.077132165513172,-0.00289033696872519,0.0970440918153439,0.0821894755733539,-0.0575484198389545,-0.0340023193932655
-0.0380425036904284,0.109053358105021,-0.00491663806334978,0.0998583751274412,-0.0365492666647711,0.108676695680939,0.0987483069640099,-0.0233431805550679,-0.0794342026609516
-0.0679265126965634,0.109603181850847,-0.0360873008830011,0.109487819042109,-0.0667466694718711,0.109814338086603,0.0649094420367885,0.00158924406553805,-0.10275566502054
-0.0912121660039771,0.0995456657078693,-0.066621345643468,0.109625699710306,-0.0904638561962918,0.100314964322919,0.0519009152800505,0.0406456835396949,-0.102313634962649
-0.105620101632517,0.0798653094313181,-0.0895133656055324,0.0965465051115042,-0.105406352625768,0.0811334926952859,0.0362247524329274,0.0695985751572313,-0.0988621911600705
-0.109739970461613,0.052488563411608,-0.100469326450155,0.0759495341917955,-0.110125351358216,0.0541177141236375,-0.0126322517916134,0.088889521488305,-0.0825913971472836
-0.10316849102021,0.0200952542909574,-0.107137612367757,0.050210816188226,-0.104100019629428,0.0219096924988552,-0.0359422068317426,0.103184766173021,-0.0643508617485886
-0.0865489254996559,-0.0141437351346448,-0.0954481282157053,0.0146864622161981,-0.0880107855022118,-0.0122894790501943,-0.0689156204790734,0.112660148223155,-0.0389184250608594
-0.061508112769279,-0.0468768540240238,-0.0797622958208698,-0.0186035165887354,-0.0633433008936215,-0.0451898039256047,-0.0988455697820639,0.104027941186233,-0.00851247584925948
-0.0304972220600916,-0.0748999566314103,-0.0543590354097692,-0.0504710691633869,-0.0325612046582919,-0.0735432955030853,-0.107060708903812,0.0864267946790566,0.0229646907479357
0.00344818459773356,-0.0954699464225157,-0.0198467601688244,-0.0799856492413179,0.00130965075692622,-0.0945597431777891,-0.117102629552029,0.0616720291368458,0.0655682620938405
0.037005294273428,-0.106573289481032,0.00958490663588717,-0.0959706573708022,0.0350267742642772,-0.10623784525624,-0.116931526603565,0.0261992852970578,0.0890836475781082
0.066889303279563,-0.107123113226858,0.0452022210650485,-0.106455573404381,0.0651941425068553,-0.107369713846106,-0.0908386658737082,-0.0101652287514133,0.115876542402375
0.0901749565869767,-0.09706559708388,0.0737043640339058,-0.105532527759558,0.0889250535566604,-0.0978775005710395,-0.0801233258103931,-0.0429603639316085,0.117604644035433
0.104582892215516,-0.0773852408073289,0.0939633282982345,-0.0963051519736542,0.103885334752402,-0.0786700319541412,-0.0348239151205751,-0.0702121718357891,0.119871888259185
0.108702761044613,-0.0500084947876188,0.109846562043768,-0.075796860673874,0.108571052566241,-0.0516536548572513,-0.0141958832136178,-0.0873552635253623,0.110785442136785
0.102131281603209,-0.0176151856669681,0.10913237966897,-0.0463110330594388,0.102595585186979,-0.0194709235112226,0.0321542130114701,-0.0989908227928822,0.0927919399640578
0.0855117160826555,0.0166238037586341,0.105286476786366,-0.0153480548337038,0.0864533721905623,0.0147590340057609,0.0488263450853599,-0.116464629964873,0.0577074152842529
0.0604709033522786,0.049356922648013,0.0857879126675575,0.0205792705080013,0.0618116403816764,0.0476415587229855,0.0933070832216782,-0.107368182574426,0.0131418710825101
0.0294600126430912,0.0773800252553996,0.0616268350062682,0.0511572172712795,0.0310211539213459,0.0760037541987165,0.10490932076603,-0.084417671120201,-0.0193570036555494
-0.00448539401473395,0.097950015046505,0.0318803240564175,0.0771120950591658,-0.00288189147670041,0.0970442272739355,0.0966220030239844,-0.0577165286827479,-0.0407403533528009
-0.0380425036904284,0.109053358105021,-0.00614102382601887,0.0998398672158891,-0.0365409966520253,0.108676820593408,0.0897970354690929,-0.0242391767827383,-0.0800824340639741
-0.0679265126965634,0.109603181850847,-0.0372929037432537,0.109477322359006,-0.0667385263297944,0.109814408933787,0.0775895788142349,0.00162201131033078,-0.101312443028795
-0.0912121660039771,0.0995456657078693,-0.0678124863618394,0.109626317734029,-0.0904558107328224,0.100314960154794,0.0592128687268531,0.0434376459808792,-0.1035287941246
-0.105620101632517,0.0798653094313181,-0.0906912123611283,0.0965555785125611,-0.105398396957955,0.0811334314533867,0.0439505237290071,0.0664625235094259,-0.0984083202935729
-0.109739970461613,0.052488563411608,-0.101634784138437,0.075961862053043,-0.110117479341514,0.0541176309142976,-0.00992921249289602,0.0914612786750109,-0.0827485557929545
-0.10316849102021,0.0200952542909574,-0.108090191619674,0.0501210433328663,-0.104093585502177,0.0219102983976301,-0.0391429288080641,0.0983412557472825,-0.0715066796723397
-0.0865489254996559,-0.0141437351346448,-0.0965902662994747,0.0146952086934152,-0.0880030710133112,-0.0122895380822214,-0.068418014425862,0.107327906014792,-0.0440161705573659
-0.061508112769279,-0.0468768540240238,-0.0808850791363571,-0.0186003414954314,-0.063335717134865,-0.0451898253569874,-0.0898028116074399,0.100327142292353,-0.0118040160793212
-0.0304972220600916,-0.0748999566314103,-0.0554553771062189,-0.0504748540776296,-0.0325537995068476,-0.0735432699582775,-0.0869922707749148,0.0920442817499673,0.0223681035918432
0.00344818459773356,-0.0954699464225157,-0.0209150888018425,-0.0799953126050983,0.0013168667000757,-0.0945596779537443,-0.119391532892312,0.0609291732128857,0.0673041956366698
0.037005294273428,-0.106573289481032,0.0085398184455004,-0.0959807751974247,0.0350338332328536,-0.106237776969006,-0.112100257225713,0.0237760014159013,0.0827131619308677
0.066889303279563,-0.107123113226858,0.0441747062282795,-0.106459941057179,0.0652010827829132,-0.107369684373853,-0.108407941451801,-0.0118967388831132,0.100111715248205
0.0901749565869767,-0.09706559708388,0.0726896390810474,-0.105527559269299,0.0889319074373351,-0.0978775341020186,-0.0754220737861783,-0.0463063598319053,0.120684966701129
0.104582892215516,-0.0773852408073289,0.0929589171419863,-0.0962920026464367,0.103892118976662,-0.0786701206991012,-0.0275728529198339,-0.0712690131954885,0.115414865610014
0.108702761044613,-0.0500084947876188,0.108851458206444,-0.0757797380102787,0.108577773912768,-0.0516537704269946,-0.0102038742874897,-0.0942896518710035,0.106135600436718
0.102131281603209,-0.0176151856669681,0.108146486147287,-0.0462943379192464,0.102602244322707,-0.0194710361818763,0.0334498223884957,-0.102911443189282,0.0825353428235545
0.0855117160826555,0.0166238037586341,0.104310874364238,-0.015334797550807,0.086459961822943,0.0147589445278236,0.0478734203344318,-0.110688496758775,0.0569652570536835
0.0604709033522786,0.049356922648013,0.0848281532511097,0.0205871305347236,0.0618181229983634,0.0476415056751168,0.0928094625637867,-0.109213989327043,0.0152058665393636
0.0294600126430912,0.0773800252553996,0.0606881772077981,0.0511582401892765,0.0310274940107971,0.0760037472956014,0.0592750132429532,0.0256958179608185,-0.0181254166403892
-0.00448539401473395,0.097950015046505,0.0309650913428243,0.0771069343092764,-0.00287570960822484,0.0970442621067698,0.0995566745465554,-0.061346763852317,-0.0387022557950329
-0.0380425036904284,0.109053358105021,-0.00703485831603461,0.0998321329688587,-0.0365349593181497,0.1086768727989,0.0934953839555603,-0.0245725828339623,-0.0783062935082299
-0.0679265126965634,0.109603181850847,-0.0381714143675475,0.109473263904996,-0.0667325924910717,0.109814436327448,0.0769114555698091,0.0040450256344187,-0.0885869417886633
-0.0912121660039771,0.0995456657078693,-0.0686799126535997,0.10963056821676,-0.0904499517657252,0.100314931470218,0.0584442365893566,0.0432465288800315,-0.107941706175009
-0.105620101632517,0.0798653094313181,-0.0915496434376892,0.0965682203887089,-0.105392598747521,0.0811333461326344,0.0481511556261433,0.068616453534041,-0.100206461395629
-0.109739970461613,0.052488563411608,-0.102486284707093,0.0759793504882489,-0.110111727958645,0.0541175128830632,-0.0125126606067651,0.0940758655584503,-0.0863731638493185
-0.10316849102021,0.0200952542909574,-0.108935733360351,0.0501393133196894,-0.10408787435406,0.0219101750933348,-0.0349107848551152,0.0986386408947579,-0.0672208251228369
-0.0865489254996559,-0.0141437351346448,-0.0974285659116715,0.0147115603392638,-0.0879974087810314,-0.0122896484445434,-0.0679099596556986,0.109692294760483,-0.0426139493936777
-0.061508112769279,-0.0468768540240238,-0.0817122319689219,-0.0185884485686814,-0.0633301302006117,-0.045189905623478,-0.0879101835937425,0.100797671690418,-0.0146488868581283
-0.0304972220600916,-0.0748999566314103,-0.0562655024916177,-0.0504693705602711,-0.0325483275696383,-0.073543306968164,-0.101205822448466,0.0879904068002116,0.0186495524498443
0.00344818459773356,-0.0954699464225157,-0.0217042202677237,-0.0799972075142585,0.00132219682727753,-0.0945596651649305,-0.111824781202274,0.0580058928759535,0.065512101196707
0.037005294273428,-0.106573289481032,0.00776936042227538,-0.0959865223034515,0.0350390372262945,-0.106237738186846,-0.105095011240429,0.0246925149079395,0.0788992217454256
0.066889303279563,-0.107123113226858,0.0434193555571216,-0.106464219666884,0.0652061847353376,-0.107369655492357,-0.0944278171319654,-0.0151308517063966,0.0930713111088855
0.0901749565869767,-0.09706559708388,0.0719447205781758,-0.1055255772193,0.0889369389242766,-0.0978775474815903,-0.0731280532820967,-0.0460279567874404,0.119401146748653
0.104582892215516,-0.0773852408073289,0.0922213232214833,-0.0962828267435625,0.103897100990166,-0.0786701826302178,-0.0300352425776442,-0.0704126676121328,0.112112985743279
0.108702761044613,-0.0500084947876188,0.10811962628532,-0.0757652827360169,0.108582717014455,-0.0516538679895627,-0.00963637152112931,-0.0902035318516019,0.0961405677539976
0.102131281603209,-0.0176151856669681,0.107418715999793,-0.0462780833873273,0.102607159992603,-0.0194711458878006,0.0351650836809849,-0.108752471930388,0.072298753382223
0.0855117160826555,0.0166238037586341,0.103586964824409,-0.0153195258136139,0.0864648514167835,0.0147588414624553,0.0563582291779089,-0.117174667523123,0.0559919999208856
0.0604709033522786,0.049356922648013,0.0841117361332658,0.0205990844325718,0.0618229619926299,0.0476414249929078,0.0908469245496302,-0.109268836883973,0.0165690838611321
0.0294600126430912,0.0773800252553996,0.0599844799610813,0.0511643913649004,0.0310322470798147,0.0760037057784511,0.102155280604289,-0.0814060877965447,-0.0210489477512999
-0.00448539401473395,0.097950015046505,0.0302780750261137,0.0771061475896852,-0.00287106920963302,0.0970442674126507,0.105072196529352,-0.0596822513138238,-0.0429076953584603
-0.0380425036904284,0.109053358105021,-0.00770438812638383,0.0998258242360001,-0.0365304370304218,0.108676915377227,0.100665093042665,-0.0208277779953775,-0.0831607571982313
